TIME_S,ENGINE_RPM,CYLINDER_HEAD_TEMP,ENGINE_BLOCK_TEMP,EXHAUST_GAS_TEMP,OIL_TEMP,OIL_PRESSURE,OIL_LEVEL,FUEL_FLOW,FUEL_PRESSURE,INJECTION_TIMING,AFR_GUAGE,MANIFOLD_PRESSURE,CARB_AIR_INTAKE_PRESSURE,BAROMETRIC PRESSURE,FLYING_ALT,TEMPARATURE,HUMIDITY,FIRE,BATT_VOLT,BATT_AMP,PROP_RPM,PROPELLER_TORQUE,COOLANT_FLOW_RATE,COOLANT_TEMP,COOLANT_PRESSURE,COOLANT_LEVEL,ENGINE_RUNTIME,ENGINE_MOUNT_VIBRATION,ALTERNATOR_VOLT,ALTERNATOR_AMP,ALTERNATOR_TEMP,STARTER_MOTOR_AMP,TURBO_TARGET_BOOST_PRESSURE,TURBO_SHAFT_SPEED,EXHAUST_BACKPRESSURE,FUEL_LEVEL,FUEL_TEMP,G_FORCE,AIRSPEED,THROTTLE_POSITION
17.116667,1827.6,65.37,58.48,453.3,61.25,0.843,95.01,7.17,0.193,11.3,14.11,30.97,59.47,982.07,850.0,12.99,53.57,0,26.96,1.58,752.5,10.45,9.14,56.46,0.405,96.36,377.12,1.573,27.26,6.17,43.73,0.0,0.92,32514.0,12.19,81.984,18.43,0.99,40.0,7.88
17.133333,1827.1,65.04,58.46,457.13,60.94,0.866,95.04,7.05,0.189,11.23,14.42,30.91,59.59,982.0,850.0,13.04,53.32,0,26.95,1.37,751.8,11.42,9.36,56.3,0.416,96.34,377.13,1.216,27.26,6.47,43.86,0.0,0.93,32396.0,12.18,81.984,18.29,0.992,40.0,7.85
17.15,1827.3,65.27,57.83,458.08,60.96,0.886,95.04,6.97,0.189,11.47,14.39,30.97,59.58,981.91,850.0,13.09,53.45,0,26.94,1.18,751.8,11.07,9.28,56.47,0.419,96.35,377.15,1.19,27.25,6.95,43.71,0.0,0.93,32301.0,11.76,81.984,18.27,0.991,40.0,7.79
17.166667,1832.9,65.49,58.06,455.53,61.13,0.937,95.03,6.89,0.191,11.47,14.45,30.92,59.45,981.99,850.0,13.13,53.31,0,26.89,1.16,752.4,10.79,9.13,56.51,0.434,96.34,377.17,1.381,27.24,6.89,44.06,0.0,0.93,32204.0,11.51,81.984,18.42,0.999,40.0,7.73
17.183333,1841.0,65.36,57.85,448.45,61.07,0.907,95.05,6.91,0.192,11.56,14.49,31.03,59.44,981.77,850.0,13.13,53.61,0,26.87,1.24,754.3,10.27,9.28,56.32,0.442,96.33,377.18,1.237,27.21,7.38,43.63,0.0,0.94,31802.0,12.0,81.984,18.71,0.997,40.0,7.71
17.2,1841.8,65.02,58.26,445.04,60.58,0.873,95.07,7.14,0.194,11.71,14.6,30.95,59.07,981.75,850.0,13.14,53.74,0,26.9,1.27,756.8,11.47,9.53,56.66,0.425,96.33,377.2,1.249,27.22,7.11,44.14,0.0,0.93,31819.0,11.66,81.984,18.44,1.002,40.0,7.69
17.216667,1825.5,65.44,58.34,447.04,60.6,0.897,95.11,7.18,0.193,11.84,14.52,30.95,59.06,981.73,850.0,13.18,53.96,0,26.89,1.16,749.1,11.46,9.2,56.48,0.431,96.31,377.22,1.116,27.24,7.35,44.48,0.0,0.93,31834.0,11.33,81.984,18.71,1.002,40.0,7.64
17.233333,1823.5,65.58,58.08,453.96,60.54,0.926,95.13,7.03,0.192,11.65,14.31,30.83,58.75,981.67,850.0,13.14,54.09,0,26.87,1.26,748.7,10.39,9.03,56.44,0.424,96.3,377.23,0.994,27.23,7.63,44.38,0.0,0.94,31983.0,11.67,81.984,18.8,1.002,40.0,7.53
17.25,1813.4,65.62,58.31,455.15,60.16,0.935,95.13,6.91,0.188,11.63,14.4,30.75,58.42,981.65,850.0,13.14,53.62,0,26.87,1.21,742.8,11.26,8.76,56.36,0.397,96.28,377.25,1.007,27.22,7.52,44.17,0.0,0.92,31824.0,11.88,81.983,18.9,1.006,40.0,7.39
17.266667,1809.6,65.11,58.63,454.23,60.32,0.969,95.14,6.86,0.188,11.71,14.54,30.82,58.54,981.63,850.0,13.16,53.46,0,26.89,1.02,740.9,11.16,8.93,56.65,0.413,96.27,377.27,1.005,27.22,7.59,44.73,0.0,0.94,31675.0,11.31,81.983,19.01,1.007,40.0,7.26
17.283333,1811.9,65.44,58.32,460.3,60.45,0.961,95.15,6.83,0.188,11.77,14.5,30.87,58.23,981.72,850.0,13.13,53.42,0,26.9,1.2,741.9,11.35,9.01,56.83,0.424,96.23,377.28,0.988,27.23,6.87,44.62,0.0,0.95,32075.0,11.51,81.983,18.94,1.007,40.0,7.13
17.3,1819.8,65.55,57.99,461.22,60.24,0.993,95.14,6.74,0.188,11.93,14.41,30.89,58.48,981.78,850.0,13.18,53.25,0,26.87,1.47,746.9,11.22,9.01,57.03,0.43,96.18,377.3,0.873,27.22,6.93,44.5,0.0,0.94,31956.0,11.09,81.983,18.92,1.005,40.0,7.05
17.316667,1802.0,65.87,58.04,464.24,60.27,1.001,95.15,6.56,0.185,11.88,14.44,30.98,58.17,981.78,850.0,13.19,53.1,0,26.89,1.51,738.6,11.26,8.89,57.05,0.437,96.12,377.32,0.845,27.22,7.02,44.73,0.0,0.94,31867.0,11.17,81.983,19.1,1.006,40.0,7.06
17.333333,1808.1,65.76,57.94,462.14,60.25,0.96,95.16,6.55,0.184,11.85,14.41,31.09,58.46,981.85,850.0,13.2,53.82,0,26.9,1.4,741.4,11.51,9.06,57.1,0.428,96.1,377.33,1.011,27.22,6.98,44.59,0.0,0.95,31723.0,11.53,81.983,19.05,1.006,40.0,7.08
17.35,1807.3,66.09,58.08,460.64,60.19,0.91,95.19,6.67,0.182,11.7,14.54,31.02,58.72,981.76,850.0,13.21,53.61,0,26.91,1.55,741.5,11.34,9.21,57.44,0.428,96.09,377.35,0.966,27.22,6.96,44.58,0.0,0.96,31924.0,11.71,81.983,19.39,1.004,40.0,7.07
17.366667,1792.4,65.61,58.11,459.04,60.27,0.886,95.18,6.51,0.185,11.36,14.37,30.98,58.98,981.89,850.0,13.2,53.88,0,26.89,1.54,736.4,11.74,9.22,57.74,0.43,96.09,377.37,1.092,27.21,7.2,44.78,0.0,0.91,32071.0,11.2,81.983,19.16,0.999,40.0,7.04
17.383333,1820.4,65.23,58.01,454.1,60.02,0.911,95.18,6.57,0.183,11.35,14.54,31.05,59.39,981.93,850.0,13.21,53.9,0,26.89,1.27,747.6,12.27,9.12,57.54,0.421,96.09,377.38,1.018,27.21,7.26,45.03,0.0,0.92,32019.0,11.58,81.983,18.61,0.988,40.0,7.0
17.4,1807.5,65.21,57.82,454.51,60.11,0.862,95.2,6.8,0.183,11.19,14.54,31.12,58.82,981.88,850.0,13.2,53.88,0,26.91,1.21,740.5,11.02,8.82,57.5,0.428,96.12,377.4,0.99,27.22,6.68,45.56,0.0,0.93,31725.0,11.62,81.983,18.49,0.988,40.0,6.99
17.416667,1811.7,65.32,57.41,454.9,60.02,0.929,95.18,6.92,0.183,11.15,14.6,31.03,59.07,981.75,850.0,13.18,54.32,0,26.88,1.06,743.3,11.28,8.6,57.53,0.426,96.12,377.42,1.233,27.21,7.15,45.64,0.0,0.9,31729.0,11.86,81.983,18.38,0.988,40.0,7.01
17.433333,1801.6,65.14,57.01,454.27,60.28,0.885,95.18,6.84,0.186,11.18,14.59,31.01,59.21,981.82,850.0,13.18,54.33,0,26.9,0.76,740.5,11.26,8.25,57.41,0.427,96.11,377.43,0.968,27.22,6.97,45.99,0.0,0.93,32240.0,11.55,81.983,18.05,0.995,40.0,7.0
17.45,1799.2,64.4,57.35,452.81,60.11,0.906,95.17,6.69,0.19,11.19,14.58,31.05,58.91,981.8,850.0,13.22,53.99,0,26.89,0.7,738.9,11.28,7.97,57.43,0.416,96.15,377.45,0.815,27.23,6.75,45.88,0.0,0.95,32025.0,11.7,81.983,18.23,0.997,40.0,7.03
17.466667,1802.5,64.37,57.15,458.93,60.3,0.902,95.2,6.73,0.19,11.16,14.58,31.0,58.76,981.99,850.0,13.19,54.04,0,26.89,0.93,740.4,10.92,8.05,57.34,0.417,96.16,377.47,0.79,27.23,6.61,45.52,0.0,0.97,31904.0,11.12,81.983,18.01,1.003,40.0,7.09
17.483333,1796.3,64.26,57.27,456.28,60.27,0.941,95.2,6.42,0.191,11.12,14.45,31.0,58.29,982.09,850.0,13.21,53.85,0,26.88,0.98,739.8,11.03,8.18,57.41,0.415,96.11,377.48,0.982,27.23,6.71,45.48,0.0,0.99,32143.0,11.05,81.983,17.78,1.01,40.0,7.11
17.5,1791.8,64.47,57.24,458.69,60.34,0.972,95.15,6.59,0.183,11.0,14.52,31.12,58.42,982.0,850.0,13.24,54.33,0,26.88,1.05,738.8,10.64,8.12,57.58,0.411,96.12,377.5,0.711,27.23,6.71,44.81,0.0,1.02,32295.0,11.15,81.983,17.79,1.008,40.0,7.1
17.516667,1800.9,64.5,57.24,460.88,60.69,0.958,95.14,6.75,0.182,11.07,14.23,30.91,58.66,982.0,850.0,13.24,54.49,0,26.89,0.96,742.0,10.0,8.02,57.89,0.413,96.13,377.52,0.95,27.22,6.52,44.15,0.0,0.99,32129.0,11.23,81.983,17.93,1.004,40.0,7.14
17.533333,1804.9,64.08,57.37,451.69,60.56,1.025,95.16,6.74,0.183,11.14,14.2,30.96,58.73,981.96,850.0,13.23,54.47,0,26.9,1.17,743.2,10.43,8.36,58.04,0.421,96.14,377.53,1.304,27.25,6.34,44.26,0.0,0.97,31935.0,11.1,81.983,18.11,1.007,40.0,7.17
17.55,1820.3,64.39,57.01,454.92,60.49,1.046,95.17,6.85,0.186,11.23,14.29,31.0,59.3,982.01,850.0,13.24,54.6,0,26.88,1.05,748.3,11.31,8.72,57.79,0.425,96.14,377.55,1.338,27.21,6.15,44.51,0.0,0.94,32280.0,11.71,81.983,18.15,1.004,40.0,7.17
17.566667,1808.6,64.28,57.6,454.13,60.67,1.062,95.19,6.77,0.188,11.42,14.34,31.08,59.66,981.99,850.0,13.22,54.88,0,26.9,1.06,745.4,11.06,8.87,57.8,0.428,96.14,377.57,1.346,27.26,6.84,44.02,0.0,0.92,32270.0,11.55,81.983,18.27,1.002,40.0,7.19
17.583333,1781.7,64.2,57.99,455.79,60.5,1.04,95.19,6.57,0.189,11.39,14.1,30.98,59.14,981.98,850.0,13.17,54.64,0,26.89,1.18,734.6,10.11,9.13,57.74,0.428,96.12,377.58,1.096,27.24,6.36,43.95,0.0,0.91,32075.0,11.21,81.983,17.71,1.008,40.0,7.21
17.6,1768.9,63.97,57.79,463.86,60.48,1.033,95.19,6.61,0.189,11.43,14.27,30.74,58.6,982.0,850.0,13.22,54.63,0,26.87,1.26,729.9,10.14,9.03,57.85,0.427,96.14,377.6,1.159,27.21,6.8,43.81,0.0,0.89,32027.0,10.88,81.983,17.61,1.01,40.0,7.26
17.616667,1779.9,63.83,57.6,456.2,60.21,1.017,95.19,6.68,0.188,11.38,14.35,30.85,58.71,982.16,850.0,13.17,54.52,0,26.87,1.43,734.8,10.09,9.29,57.89,0.415,96.16,377.62,1.044,27.22,6.69,43.78,0.0,0.88,31689.0,11.15,81.983,17.6,1.014,40.0,7.21
17.633333,1771.7,63.7,57.41,456.32,60.32,0.973,95.2,6.75,0.187,11.26,14.36,30.89,58.24,982.17,850.0,13.16,54.61,0,26.85,1.46,730.3,10.32,9.58,57.64,0.414,96.14,377.63,1.106,27.22,6.74,43.71,0.0,0.88,31383.0,11.21,81.983,17.28,1.006,40.0,7.19
17.65,1762.2,64.05,57.18,459.78,60.24,0.952,95.15,6.9,0.185,11.26,14.37,30.87,57.93,982.29,850.0,13.13,54.56,0,26.85,1.41,726.2,10.89,9.61,57.52,0.401,96.11,377.65,1.123,27.2,6.78,43.31,0.0,0.86,31750.0,11.35,81.983,17.38,1.006,40.0,7.12
17.666667,1780.9,64.24,57.28,452.95,60.19,0.971,95.16,7.03,0.188,11.45,14.46,30.71,58.32,982.26,850.0,13.13,54.95,0,26.87,1.46,735.7,12.01,9.4,57.41,0.405,96.13,377.67,1.269,27.22,6.46,43.2,0.0,0.83,31690.0,11.16,81.983,17.59,1.01,40.0,7.05
17.683333,1764.7,64.33,57.12,451.91,60.07,0.924,95.16,7.13,0.186,11.26,14.38,30.88,58.08,982.28,850.0,13.15,54.69,0,26.89,1.56,730.7,12.39,9.35,57.19,0.402,96.13,377.68,0.977,27.23,6.09,43.55,0.0,0.86,31346.0,11.52,81.983,17.33,1.004,40.0,6.97
17.7,1754.5,63.9,57.03,454.62,60.01,0.899,95.16,6.97,0.184,11.33,14.36,30.84,58.05,982.23,850.0,13.14,54.98,0,26.9,1.34,727.2,11.15,9.35,57.26,0.395,96.13,377.7,1.457,27.22,5.9,43.82,0.0,0.83,31624.0,11.47,81.983,17.42,1.004,40.0,6.93
17.716667,1765.2,63.85,57.41,457.37,59.83,0.911,95.16,6.98,0.186,11.28,14.38,30.64,58.59,982.23,850.0,13.13,54.86,0,26.9,1.45,732.2,10.94,9.41,57.19,0.397,96.11,377.72,1.712,27.2,6.27,44.01,0.0,0.77,31601.0,11.4,81.983,17.42,1.006,40.0,6.91
17.733333,1781.1,63.96,57.53,457.14,60.14,0.937,95.15,7.27,0.185,11.25,14.54,30.6,58.7,982.2,850.0,13.14,54.59,0,26.9,1.45,737.7,11.4,9.62,57.07,0.4,96.13,377.73,1.863,27.21,6.59,44.34,0.0,0.77,31812.0,11.4,81.983,17.09,0.995,40.0,6.91
17.75,1786.4,63.75,57.53,457.2,60.2,0.993,95.13,7.14,0.185,11.22,14.45,30.59,58.93,982.21,850.0,13.12,54.59,0,26.86,1.5,737.4,11.4,9.15,57.16,0.402,96.15,377.75,1.609,27.19,6.52,44.79,0.0,0.77,31688.0,11.24,81.983,17.6,1.002,40.0,6.86
17.766667,1770.3,64.05,57.76,466.76,60.03,1.025,95.14,6.84,0.183,11.12,14.37,30.5,58.78,982.07,850.0,13.13,54.7,0,26.9,1.37,730.3,10.34,8.98,57.28,0.4,96.14,377.77,1.645,27.21,6.82,44.57,0.0,0.77,31797.0,10.95,81.983,17.37,0.999,40.0,6.86
17.783333,1778.8,64.33,57.62,463.25,59.93,1.014,95.15,6.89,0.185,11.3,14.62,30.56,59.16,982.09,850.0,13.17,54.57,0,26.9,1.47,733.1,10.03,9.1,57.15,0.399,96.13,377.78,1.467,27.2,7.08,44.26,0.0,0.75,31880.0,11.34,81.983,17.3,0.999,40.0,6.9
17.8,1766.4,64.81,58.23,459.19,60.08,0.953,95.12,7.08,0.183,11.17,14.7,30.54,59.24,982.18,850.0,13.18,54.24,0,26.89,1.39,727.5,10.58,8.88,57.32,0.402,96.12,377.8,1.26,27.19,6.74,44.92,0.0,0.76,31517.0,11.44,81.983,17.07,1.006,40.0,6.86
17.816667,1771.2,64.52,58.47,449.33,60.07,0.931,95.08,6.87,0.183,11.33,14.79,30.46,59.1,982.1,850.0,13.24,54.07,0,26.9,1.37,729.0,10.59,9.04,57.24,0.396,96.12,377.82,1.381,27.2,7.1,44.76,0.0,0.75,31572.0,10.88,81.983,16.94,0.998,40.0,6.84
17.833333,1741.2,63.95,58.63,448.62,60.26,0.933,95.09,6.92,0.183,11.23,14.47,30.34,59.12,982.08,850.0,13.26,54.41,0,26.87,1.23,714.7,10.23,9.29,56.99,0.4,96.12,377.83,0.991,27.19,6.69,44.89,0.0,0.7,31740.0,10.77,81.983,16.95,1.0,40.0,6.83
17.85,1740.1,63.4,58.56,456.7,60.5,0.898,95.1,6.7,0.184,11.35,14.45,30.38,59.33,982.13,850.0,13.28,54.56,0,26.88,1.08,715.3,10.35,9.1,56.94,0.385,96.11,377.85,1.131,27.18,7.0,44.85,0.0,0.68,31427.0,11.12,81.983,16.94,0.998,40.0,6.8
17.866667,1754.6,63.26,58.56,458.13,60.65,0.94,95.1,6.7,0.184,11.3,14.35,30.47,59.67,982.13,850.0,13.2,53.72,0,26.9,1.0,720.3,10.13,8.84,57.06,0.41,96.13,377.87,0.841,27.2,7.15,44.48,0.0,0.66,31203.0,10.77,81.983,17.18,0.998,40.0,6.74
17.883333,1757.7,63.13,58.29,458.95,60.69,0.971,95.09,6.79,0.185,11.29,14.25,30.38,59.37,982.19,850.0,13.18,53.49,0,26.87,0.91,720.5,10.42,8.53,56.9,0.4,96.13,377.88,0.9,27.19,6.98,44.35,0.0,0.66,30824.0,11.06,81.983,17.09,0.995,40.0,6.72
17.9,1764.5,63.16,58.67,458.16,60.51,0.992,95.12,6.85,0.187,11.46,14.25,30.4,58.84,982.22,850.0,13.21,53.49,0,26.89,1.05,722.7,10.05,8.41,57.08,0.399,96.15,377.9,0.891,27.18,6.86,44.26,0.0,0.65,30835.0,11.17,81.983,17.11,1.001,40.0,6.69
17.916667,1726.8,63.3,58.31,458.36,60.64,1.014,95.1,6.83,0.188,11.28,14.28,30.47,58.44,982.21,850.0,13.17,53.44,0,26.9,0.77,708.0,10.3,8.33,56.99,0.405,96.16,377.92,1.189,27.2,6.36,44.17,0.0,0.68,30741.0,11.22,81.983,16.75,0.996,40.0,6.69
17.933333,1754.5,62.96,58.18,452.68,60.26,1.005,95.07,6.62,0.191,11.54,14.34,30.52,59.06,982.24,850.0,13.16,53.66,0,26.89,1.03,720.3,10.16,8.66,57.26,0.397,96.18,377.93,0.713,27.2,6.33,43.9,0.0,0.68,30712.0,11.07,81.983,17.05,0.998,40.0,6.64
17.95,1765.4,62.86,58.0,449.9,60.46,0.975,95.06,6.63,0.193,11.29,14.48,30.55,58.84,982.42,850.0,13.19,53.71,0,26.9,0.83,724.1,10.37,8.58,57.16,0.394,96.19,377.95,0.601,27.2,7.21,43.6,0.0,0.66,30577.0,11.42,81.983,16.99,1.001,40.0,6.59
17.966667,1783.4,62.86,57.55,451.0,60.62,0.964,95.04,6.66,0.198,11.24,14.2,30.6,58.92,982.44,850.0,13.22,53.52,0,26.93,0.75,730.7,10.38,8.64,57.11,0.4,96.21,377.97,0.703,27.22,6.68,43.38,0.0,0.69,31284.0,12.09,81.983,17.05,1.0,40.0,6.6
17.983333,1768.2,62.72,57.76,443.78,60.45,0.949,94.99,6.67,0.197,11.23,14.2,30.47,59.05,982.51,850.0,13.23,53.47,0,26.95,1.03,726.5,10.47,8.53,56.89,0.398,96.25,377.98,0.744,27.25,6.22,43.78,0.0,0.71,31370.0,11.9,81.983,16.97,0.999,40.0,6.6
18.0,1773.0,62.72,57.89,448.86,60.23,0.892,94.99,6.74,0.198,11.37,14.4,30.46,58.31,982.54,850.0,13.23,53.25,0,26.95,1.05,729.8,11.34,8.69,56.88,0.401,96.26,378.0,0.598,27.24,6.52,43.91,0.0,0.73,31057.0,12.02,81.983,16.72,0.998,40.0,6.57
18.016667,1772.6,63.2,57.98,448.34,60.3,0.911,95.01,6.85,0.201,11.25,14.52,30.58,58.21,982.53,850.0,13.24,53.64,0,26.93,1.13,730.0,11.21,8.89,57.0,0.391,96.25,378.02,0.643,27.23,6.21,43.69,0.0,0.77,31262.0,12.12,81.983,16.71,1.003,40.0,6.61
18.033333,1764.3,63.05,58.25,451.36,60.41,0.901,94.99,7.2,0.205,11.21,14.52,30.59,58.42,982.51,850.0,13.18,53.71,0,26.93,1.1,728.1,10.97,9.26,56.6,0.388,96.23,378.03,0.435,27.23,6.31,43.35,0.0,0.76,30822.0,12.05,81.983,16.97,1.005,40.0,6.64
18.05,1766.2,63.23,58.14,449.45,60.55,0.948,95.0,6.94,0.202,11.27,14.43,30.65,58.77,982.33,850.0,13.18,53.55,0,26.94,0.92,729.1,11.27,9.14,56.98,0.402,96.21,378.05,0.576,27.23,6.48,43.26,0.0,0.75,31062.0,11.68,81.983,17.2,1.004,40.0,6.68
18.066667,1763.4,63.45,58.36,448.38,60.38,0.936,94.98,7.05,0.198,11.47,14.28,30.56,58.82,982.44,850.0,13.16,53.28,0,26.92,1.04,725.5,11.15,9.18,56.61,0.399,96.22,378.07,0.409,27.21,6.02,43.29,0.0,0.77,31410.0,11.55,81.983,17.22,0.999,40.0,6.73
18.083333,1767.6,62.81,58.32,449.33,60.25,0.896,94.97,6.91,0.195,11.34,14.25,30.52,58.6,982.41,850.0,13.15,53.2,0,26.92,1.1,726.9,10.95,8.98,56.43,0.409,96.22,378.08,0.4,27.23,5.7,43.7,0.0,0.76,30762.0,11.75,81.983,16.69,0.999,40.0,6.8
18.1,1761.9,62.89,58.17,449.63,60.57,0.917,94.98,6.98,0.191,11.39,14.41,30.55,57.76,982.45,850.0,13.1,53.31,0,26.93,1.31,725.4,10.63,9.22,56.39,0.415,96.26,378.1,0.4,27.23,6.17,44.1,0.0,0.75,30942.0,11.57,81.983,16.86,1.002,40.0,6.83
18.116667,1761.4,63.63,58.44,450.62,60.71,0.892,94.96,6.91,0.19,11.51,14.62,30.51,57.51,982.37,850.0,13.04,53.44,0,26.92,1.11,725.2,11.28,9.06,56.12,0.402,96.26,378.12,0.4,27.22,5.92,43.97,0.0,0.72,30709.0,11.77,81.983,16.95,1.002,40.0,6.88
18.133333,1753.4,63.84,58.36,453.71,60.65,0.857,94.98,7.01,0.192,11.44,14.51,30.58,57.0,982.33,850.0,13.04,53.45,0,26.92,0.98,721.9,10.49,8.77,56.19,0.398,96.27,378.13,0.4,27.22,6.2,43.92,0.0,0.75,30647.0,11.81,81.983,17.3,1.008,40.0,6.95
18.15,1752.6,63.62,57.84,445.53,60.45,0.924,94.96,6.8,0.189,11.38,14.43,30.46,56.95,982.36,850.0,13.05,53.92,0,26.91,1.22,722.1,10.66,9.04,56.47,0.404,96.27,378.15,0.4,27.22,6.34,43.32,0.0,0.75,30886.0,11.61,81.983,17.32,0.999,40.0,7.05
18.166667,1759.1,64.16,57.75,443.91,60.51,0.952,94.98,6.83,0.19,11.2,14.42,30.52,57.38,982.38,850.0,13.06,53.82,0,26.9,1.31,724.6,10.71,9.16,56.88,0.393,96.24,378.17,0.4,27.21,6.5,43.69,0.0,0.76,30584.0,11.53,81.983,17.65,1.01,40.0,7.18
18.183333,1764.8,64.12,57.9,451.26,60.27,1.006,94.97,6.95,0.19,11.13,14.38,30.72,58.0,982.48,850.0,13.02,54.22,0,26.91,1.09,726.2,11.14,8.87,56.71,0.39,96.26,378.18,0.4,27.21,6.68,43.47,0.0,0.79,31191.0,11.5,81.983,17.47,1.008,40.0,7.27
18.2,1770.0,64.48,57.57,448.0,60.72,0.97,94.98,6.88,0.196,11.23,14.35,30.73,57.79,982.37,850.0,13.0,54.77,0,26.9,1.01,727.2,11.31,9.07,56.37,0.385,96.25,378.2,0.4,27.2,6.61,43.48,0.0,0.81,30972.0,11.79,81.983,17.43,1.002,40.0,7.35
18.216667,1778.8,64.53,57.5,448.93,60.49,0.988,95.01,6.81,0.196,11.12,14.33,30.89,57.99,982.3,850.0,12.96,54.89,0,26.88,0.95,732.2,10.25,8.78,56.42,0.399,96.27,378.22,0.4,27.18,6.96,43.21,0.0,0.82,31354.0,11.7,81.983,16.88,0.994,40.0,7.39
18.233333,1769.3,64.56,57.36,450.66,60.47,0.923,95.03,6.77,0.189,11.17,14.5,30.77,57.7,982.37,850.0,12.98,54.59,0,26.9,1.16,730.3,10.51,9.37,56.3,0.415,96.26,378.23,0.4,27.2,6.44,42.93,0.0,0.77,31635.0,11.78,81.983,17.06,0.999,40.0,7.47
18.25,1764.6,64.83,57.6,452.99,60.49,0.927,95.05,6.65,0.192,11.3,14.54,30.76,57.58,982.23,850.0,13.0,54.79,0,26.87,1.29,725.9,11.52,9.09,56.3,0.411,96.28,378.25,0.4,27.19,6.84,43.37,0.0,0.72,31643.0,11.44,81.983,16.52,1.001,40.0,7.6
18.266667,1754.5,64.73,57.31,445.13,60.39,0.996,95.06,6.66,0.192,11.22,14.48,30.72,57.16,982.31,850.0,13.02,54.48,0,26.85,1.6,722.2,11.42,9.52,56.41,0.401,96.28,378.27,0.4,27.19,6.97,43.36,0.0,0.71,31534.0,11.32,81.983,16.73,1.0,40.0,7.72
18.283333,1778.5,64.61,57.56,452.74,60.09,1.007,95.05,6.62,0.188,11.32,14.42,30.67,57.84,982.35,850.0,13.03,54.45,0,26.85,1.56,729.6,10.81,9.53,56.53,0.415,96.29,378.28,0.4,27.2,7.0,43.68,0.0,0.71,31562.0,11.91,81.983,16.73,1.0,40.0,7.84
18.3,1800.7,64.24,57.51,452.88,60.16,1.046,95.02,6.59,0.186,11.39,14.35,30.78,58.43,982.31,850.0,13.08,54.29,0,26.89,1.23,738.5,11.39,9.44,56.12,0.404,96.29,378.3,0.4,27.22,7.32,43.82,0.0,0.71,31646.0,11.94,81.983,16.82,1.001,40.0,7.95
18.316667,1800.1,64.17,57.8,447.63,60.26,1.033,95.0,6.63,0.186,11.33,14.56,30.65,58.71,982.26,850.0,13.08,54.27,0,26.85,1.11,736.8,10.97,9.08,56.41,0.394,96.29,378.32,0.4,27.19,7.28,44.11,0.0,0.7,31772.0,11.98,81.982,16.92,0.999,40.0,7.97
18.333333,1803.4,64.01,57.94,451.58,60.42,0.991,94.98,6.78,0.182,11.38,14.54,30.72,58.69,982.27,850.0,13.08,54.62,0,26.84,1.05,739.6,10.9,8.98,56.14,0.404,96.33,378.33,0.754,27.17,6.61,44.31,0.0,0.72,31148.0,11.81,81.982,17.04,1.004,40.0,7.98
18.35,1792.9,64.13,58.07,452.28,60.27,0.98,94.98,6.87,0.186,11.31,14.36,30.85,58.37,982.21,850.0,13.11,54.53,0,26.88,0.96,735.1,11.3,8.43,56.11,0.396,96.33,378.35,0.611,27.19,6.95,44.04,0.0,0.74,31230.0,11.54,81.982,17.29,1.006,40.0,7.99
18.366667,1796.4,64.3,57.99,456.88,60.11,1.002,94.97,6.84,0.185,11.53,14.42,30.76,58.12,982.26,850.0,13.06,55.12,0,26.88,1.12,736.4,11.84,8.37,56.05,0.394,96.34,378.37,0.688,27.18,6.41,43.84,0.0,0.72,31308.0,11.53,81.982,17.39,1.005,40.0,8.06
18.383333,1812.5,64.22,58.08,455.94,60.16,0.938,95.0,6.81,0.183,11.54,14.41,30.68,58.58,982.19,850.0,13.03,55.12,0,26.9,1.15,742.4,11.5,8.38,56.3,0.406,96.37,378.38,0.464,27.21,6.45,43.55,0.0,0.72,31900.0,11.92,81.982,17.42,0.998,40.0,8.17
18.4,1812.6,64.13,58.09,459.78,60.19,0.924,95.0,6.8,0.184,11.41,14.57,30.68,58.37,982.2,850.0,13.03,54.83,0,26.88,1.19,743.8,10.65,8.6,56.46,0.412,96.37,378.4,0.4,27.19,6.49,43.74,0.0,0.74,31818.0,11.96,81.982,17.41,1.004,40.0,8.19
18.416667,1796.8,63.28,57.77,454.49,60.1,0.909,94.96,6.91,0.179,11.52,14.62,30.67,58.15,982.23,850.0,13.09,54.9,0,26.9,1.05,738.2,10.13,8.81,56.23,0.396,96.4,378.42,0.4,27.17,6.36,43.0,0.0,0.73,31888.0,11.66,81.982,17.43,1.001,40.0,8.18
18.433333,1804.9,63.38,57.83,449.0,60.02,0.942,94.97,6.74,0.181,11.54,14.7,30.88,58.56,982.25,850.0,13.06,54.62,0,26.88,1.13,739.5,11.41,9.21,56.39,0.381,96.39,378.43,0.4,27.16,6.4,43.07,0.0,0.74,31357.0,11.35,81.982,17.1,0.997,40.0,8.18
18.45,1807.7,63.89,57.36,448.7,59.84,0.928,94.97,6.88,0.174,11.59,14.8,30.9,58.62,982.31,850.0,13.06,54.64,0,26.89,1.28,741.2,10.28,9.05,56.96,0.376,96.36,378.45,0.4,27.15,6.39,43.09,0.0,0.74,31115.0,11.62,81.982,17.08,1.003,40.0,8.19
